Ano;Mês;UF;  IRPF  
2008;Julho;MS;14.786.107
2008;Julho;MG;89.589.568
2008;Julho;PA;10.768.790
2008;Julho;PB;8.348.011
2008;Julho;PR;59.297.395
2008;Julho;PE;27.396.569
2008;Julho;PI;5.159.694
2008;Julho;RJ;232.322.502
2008;Julho;RN;11.215.279
2008;Julho;RS;91.663.875
2008;Julho;RO;4.441.724
2008;Julho;RR;2.056.818
2008;Julho;SC;30.543.398
2008;Julho;SP;501.969.806
2008;Julho;SE;6.716.907
2008;Julho;TO;2.381.406
2008;Agosto;AC;1.572.798
2008;Agosto;AL;7.306.916
2008;Agosto;AP;1.355.262
2008;Agosto;AM;7.693.964
2008;Agosto;BA;24.825.325
2008;Agosto;CE;14.624.051
2008;Agosto;DF;26.564.450
2008;Agosto;ES;13.572.856
2008;Agosto;GO;18.178.834
2008;Agosto;MA;5.444.401
2008;Agosto;MT;12.039.437
2008;Agosto;MS;12.952.830
2008;Agosto;MG;75.092.185
2008;Agosto;PA;9.658.853
2008;Agosto;PB;7.195.424
2008;Agosto;PR;53.497.459
2008;Agosto;PE;29.494.432
2008;Agosto;PI;4.365.555
2008;Agosto;RJ;254.295.968
2008;Agosto;RN;7.641.142
2008;Agosto;RS;74.959.646
2008;Agosto;RO;3.454.280
2008;Agosto;RR;1.743.875
2008;Agosto;SC;26.762.721
2008;Agosto;SP;478.844.801
2008;Agosto;SE;5.691.292
2008;Agosto;TO;2.009.082
2008;Setembro;AC;1.851.236
2008;Setembro;AL;7.738.249
2008;Setembro;AP;2.319.009
2008;Setembro;AM;7.899.096
2008;Setembro;BA;23.283.225
2008;Setembro;CE;15.606.914
2008;Setembro;DF;25.231.222
2008;Setembro;ES;14.244.636
2008;Setembro;GO;17.994.214
2008;Setembro;MA;5.617.511
2008;Setembro;MT;9.106.770
2008;Setembro;MS;15.819.417
2008;Setembro;MG;94.256.704
2008;Setembro;PA;9.150.079
2008;Setembro;PB;6.891.794
2008;Setembro;PR;48.619.447
2008;Setembro;PE;29.526.709
2008;Setembro;PI;4.511.117
2008;Setembro;RJ;907.281.481
2008;Setembro;RN;8.309.637
2008;Setembro;RS;64.437.149
2008;Setembro;RO;3.851.720
2008;Setembro;RR;1.932.052
2008;Setembro;SC;30.578.617
2008;Setembro;SP;372.976.643
2008;Setembro;SE;6.016.086
2008;Setembro;TO;2.333.059
2008;Outubro;AC;1.292.375
2008;Outubro;AL;7.791.373
2008;Outubro;AP;1.538.333
2008;Outubro;AM;7.701.421
2008;Outubro;BA;25.433.172
2008;Outubro;CE;13.688.547
2008;Outubro;DF;22.903.871
2008;Outubro;ES;13.295.593
2008;Outubro;GO;16.913.820
2008;Outubro;MA;5.474.682
2008;Outubro;MT;8.351.651
2008;Outubro;MS;11.161.562
2008;Outubro;MG;65.729.463
2008;Outubro;PA;8.910.833
2008;Outubro;PB;6.843.358
2008;Outubro;PR;43.984.056
2008;Outubro;PE;21.965.568
2008;Outubro;PI;4.548.781
2008;Outubro;RJ;144.827.681
2008;Outubro;RN;11.186.696
2008;Outubro;RS;97.585.378
2008;Outubro;RO;3.334.213
2008;Outubro;RR;1.548.263
2008;Outubro;SC;40.797.538
2008;Outubro;SP;372.777.158
2008;Outubro;SE;5.276.021
2008;Outubro;TO;1.935.768
2008;Novembro;AC;1.734.641
2008;Novembro;AL;6.994.180
2008;Novembro;AP;1.337.564
2008;Novembro;AM;6.853.481
2008;Novembro;BA;26.866.215
2008;Novembro;CE;12.427.500
2008;Novembro;DF;22.815.793
2008;Novembro;ES;15.985.622
2008;Novembro;GO;17.274.182
2008;Novembro;MA;5.888.878
2008;Novembro;MT;7.265.812
2008;Novembro;MS;18.078.478
2008;Novembro;MG;63.627.051
2008;Novembro;PA;8.591.109
2008;Novembro;PB;6.307.135
2008;Novembro;PR;47.462.948
2008;Novembro;PE;18.156.586
2008;Novembro;PI;3.923.055
2008;Novembro;RJ;146.316.896
2008;Novembro;RN;10.982.506
2008;Novembro;RS;80.722.132
2008;Novembro;RO;3.063.496
2008;Novembro;RR;1.483.010
2008;Novembro;SC;27.323.295
2008;Novembro;SP;373.452.279
2008;Novembro;SE;6.043.183
2008;Novembro;TO;1.899.524
2008;Dezembro;AC;670.371
2008;Dezembro;AL;3.928.138
2008;Dezembro;AP;920.445
2008;Dezembro;AM;3.767.520
2008;Dezembro;BA;14.050.532
2008;Dezembro;CE;8.127.371
2008;Dezembro;DF;15.924.761
2008;Dezembro;ES;8.297.240
2008;Dezembro;GO;8.997.065
2008;Dezembro;MA;3.253.912
2008;Dezembro;MT;4.109.715
2008;Dezembro;MS;4.581.837
2008;Dezembro;MG;45.621.988
2008;Dezembro;PA;4.720.826
2008;Dezembro;PB;3.630.803
2008;Dezembro;PR;32.743.844
2008;Dezembro;PE;10.275.988
2008;Dezembro;PI;2.088.374
2008;Dezembro;RJ;166.637.819
2008;Dezembro;RN;3.655.890
2008;Dezembro;RS;42.572.138
2008;Dezembro;RO;1.667.118
2008;Dezembro;RR;947.852
2008;Dezembro;SC;14.631.223
2008;Dezembro;SP;288.204.173
2008;Dezembro;SE;2.585.611
2008;Dezembro;TO;1.054.318
2009;Janeiro;AC;582.496
2009;Janeiro;AL;3.395.566
2009;Janeiro;AP;673.739
2009;Janeiro;AM;3.454.302
2009;Janeiro;BA;13.831.274
2009;Janeiro;CE;6.756.171
2009;Janeiro;DF;12.231.693
2009;Janeiro;ES;6.436.992
2009;Janeiro;GO;7.625.952
2009;Janeiro;MA;2.612.983
2009;Janeiro;MT;10.490.702
2009;Janeiro;MS;4.690.252
2009;Janeiro;MG;54.507.522
2009;Janeiro;PA;3.536.365
2009;Janeiro;PB;2.867.643
2009;Janeiro;PR;25.509.762
2009;Janeiro;PE;14.062.021
2009;Janeiro;PI;2.111.404
2009;Janeiro;RJ;105.107.046
2009;Janeiro;RN;3.858.551
2009;Janeiro;RS;28.048.866
2009;Janeiro;RO;1.720.796
2009;Janeiro;RR;596.639
2009;Janeiro;SC;14.031.512
2009;Janeiro;SP;357.052.910
2009;Janeiro;SE;2.057.131
2009;Janeiro;TO;883.063
2009;Fevereiro;AC;633.758
2009;Fevereiro;AL;2.479.377
2009;Fevereiro;AP;508.887
2009;Fevereiro;AM;3.383.256
2009;Fevereiro;BA;9.559.151
2009;Fevereiro;CE;7.486.819
2009;Fevereiro;DF;10.924.125
2009;Fevereiro;ES;5.498.644
2009;Fevereiro;GO;7.596.965
2009;Fevereiro;MA;2.653.256
2009;Fevereiro;MT;3.422.259
2009;Fevereiro;MS;5.446.336
2009;Fevereiro;MG;32.322.633
2009;Fevereiro;PA;3.327.394
2009;Fevereiro;PB;2.461.029
2009;Fevereiro;PR;18.265.000
2009;Fevereiro;PE;8.237.791
2009;Fevereiro;PI;1.511.727
2009;Fevereiro;RJ;108.490.336
2009;Fevereiro;RN;2.492.594
2009;Fevereiro;RS;24.407.064
2009;Fevereiro;RO;1.296.676
2009;Fevereiro;RR;555.073
2009;Fevereiro;SC;9.671.074
2009;Fevereiro;SP;219.667.098
2009;Fevereiro;SE;2.082.760
2009;Fevereiro;TO;742.443
2009;Março;AC;702.808
2009;Março;AL;3.293.478
2009;Março;AP;652.561
2009;Março;AM;15.070.239
2009;Março;BA;13.801.903
2009;Março;CE;8.073.913
2009;Março;DF;16.620.351
2009;Março;ES;8.018.277
2009;Março;GO;8.908.905
2009;Março;MA;2.694.628
2009;Março;MT;5.011.917
2009;Março;MS;4.478.196
2009;Março;MG;39.281.535
2009;Março;PA;3.745.560
2009;Março;PB;3.336.766
2009;Março;PR;24.933.367
2009;Março;PE;11.220.313
2009;Março;PI;2.138.478
2009;Março;RJ;101.325.811
2009;Março;RN;3.331.379
2009;Março;RS;30.964.798
2009;Março;RO;2.141.559
2009;Março;RR;816.003
2009;Março;SC;14.042.992
2009;Março;SP;215.661.181
2009;Março;SE;2.351.533
2009;Março;TO;886.130
2009;Abril;AC;3.327.519
2009;Abril;AL;29.894.325
2009;Abril;AP;3.023.441
2009;Abril;AM;20.393.548
2009;Abril;BA;69.884.232
2009;Abril;CE;53.944.745
2009;Abril;DF;100.351.603
2009;Abril;ES;53.014.802
2009;Abril;GO;65.982.526
2009;Abril;MA;14.194.486
2009;Abril;MT;31.189.341
2009;Abril;MS;39.099.575
2009;Abril;MG;286.425.946
2009;Abril;PA;25.049.011
2009;Abril;PB;36.028.672
2009;Abril;PR;218.041.374
2009;Abril;PE;90.565.308
2009;Abril;PI;16.676.038
2009;Abril;RJ;503.833.943
2009;Abril;RN;29.279.641
2009;Abril;RS;275.012.738
2009;Abril;RO;11.321.929
2009;Abril;RR;4.949.305
2009;Abril;SC;121.862.338
2009;Abril;SP;1.186.250.292
2009;Abril;SE;20.486.065
2009;Abril;TO;5.378.612
2009;Maio;AC;2.121.641
2009;Maio;AL;10.508.587
2009;Maio;AP;1.952.909
2009;Maio;AM;10.643.081
2009;Maio;BA;33.940.906
2009;Maio;CE;24.584.039
2009;Maio;DF;52.449.887
2009;Maio;ES;22.962.192
2009;Maio;GO;30.454.786
2009;Maio;MA;8.721.631
2009;Maio;MT;13.382.410
2009;Maio;MS;17.550.602
2009;Maio;MG;108.406.372
2009;Maio;PA;15.165.406
2009;Maio;PB;12.764.556
2009;Maio;PR;80.334.948
2009;Maio;PE;31.214.774
2009;Maio;PI;7.162.162
2009;Maio;RJ;225.292.594
2009;Maio;RN;11.408.809
2009;Maio;RS;95.220.158
2009;Maio;RO;5.827.383
2009;Maio;RR;2.756.494
2009;Maio;SC;38.735.747
2009;Maio;SP;632.197.434
2009;Maio;SE;8.635.485
2009;Maio;TO;2.972.217
2009;Junho;AC;1.912.900
2009;Junho;AL;9.463.697
2009;Junho;AP;1.928.341
2009;Junho;AM;10.343.440
2009;Junho;BA;29.611.142
2009;Junho;CE;19.249.750
2009;Junho;DF;33.377.157
2009;Junho;ES;18.321.940
2009;Junho;GO;27.696.215
2009;Junho;MA;8.282.762
2009;Junho;MT;12.705.047
2009;Junho;MS;15.495.493
2009;Junho;MG;124.115.461
2009;Junho;PA;13.482.976
2009;Junho;PB;10.368.878
2009;Junho;PR;65.655.710
2009;Junho;PE;27.994.007
2009;Junho;PI;6.605.049
2009;Junho;RJ;208.834.190
2009;Junho;RN;10.708.297
2009;Junho;RS;83.532.419
2009;Junho;RO;5.425.069
2009;Junho;RR;2.556.934
2009;Junho;SC;33.997.337
2009;Junho;SP;453.992.071
2009;Junho;SE;7.738.833
2009;Junho;TO;2.837.468
2009;Julho;AC;1.790.327
2009;Julho;AL;9.203.572
2009;Julho;AP;1.713.624
2009;Julho;AM;9.757.839
2009;Julho;BA;28.428.879
2009;Julho;CE;20.714.268
2009;Julho;DF;31.080.207
2009;Julho;ES;17.073.613
2009;Julho;GO;22.415.236
2009;Julho;MA;7.485.642
2009;Julho;MT;12.029.465
2009;Julho;MS;13.548.785
2009;Julho;MG;87.621.441
2009;Julho;PA;12.499.797
2009;Julho;PB;9.364.800
2009;Julho;PR;57.803.674
2009;Julho;PE;25.989.620
2009;Julho;PI;5.917.491
2009;Julho;RJ;185.241.047
2009;Julho;RN;9.153.538
2009;Julho;RS;76.024.522
2009;Julho;RO;4.787.394
2009;Julho;RR;2.257.205
2009;Julho;SC;32.598.117
2009;Julho;SP;403.806.117
2009;Julho;SE;7.183.569
2009;Julho;TO;2.497.328
2009;Agosto;AC;1.592.248
2009;Agosto;AL;8.736.788
2009;Agosto;AP;1.640.470
2009;Agosto;AM;8.445.590
2009;Agosto;BA;25.607.295
2009;Agosto;CE;16.703.885
2009;Agosto;DF;29.894.617
2009;Agosto;ES;15.769.170
2009;Agosto;GO;22.938.999
2009;Agosto;MA;7.994.784
2009;Agosto;MT;10.222.554
2009;Agosto;MS;12.699.481
2009;Agosto;MG;88.995.110
2009;Agosto;PA;11.248.295
2009;Agosto;PB;8.293.132
2009;Agosto;PR;52.617.958
2009;Agosto;PE;60.498.279
2009;Agosto;PI;6.240.697
2009;Agosto;RJ;213.878.058
2009;Agosto;RN;8.565.354
2009;Agosto;RS;80.760.733
2009;Agosto;RO;4.191.820
2009;Agosto;RR;2.180.986
2009;Agosto;SC;35.067.369
2009;Agosto;SP;547.912.153
2009;Agosto;SE;6.659.626
2009;Agosto;TO;2.178.234
2009;Setembro;AC;1.537.119
2009;Setembro;AL;7.692.387
2009;Setembro;AP;1.375.936
2009;Setembro;AM;8.774.152
2009;Setembro;BA;51.543.173
2009;Setembro;CE;17.051.754
2009;Setembro;DF;26.995.500
2009;Setembro;ES;15.644.373
2009;Setembro;GO;25.333.301
2009;Setembro;MA;6.188.188
2009;Setembro;MT;9.750.982
2009;Setembro;MS;13.525.760
2009;Setembro;MG;79.099.889
2009;Setembro;PA;10.424.617
2009;Setembro;PB;7.498.412
2009;Setembro;PR;52.589.746
2009;Setembro;PE;23.160.005
2009;Setembro;PI;4.939.893
2009;Setembro;RJ;168.845.198
2009;Setembro;RN;9.177.481
2009;Setembro;RS;74.362.414
2009;Setembro;RO;3.987.722
2009;Setembro;RR;1.889.751
2009;Setembro;SC;45.812.771
2009;Setembro;SP;625.839.812
2009;Setembro;SE;6.096.879
2009;Setembro;TO;2.263.518
2009;Outubro;AC;1.342.101
2009;Outubro;AL;12.780.497
2009;Outubro;AP;1.587.857
2009;Outubro;AM;8.557.127
2009;Outubro;BA;28.282.183
2009;Outubro;CE;16.855.809
2009;Outubro;DF;33.810.268
2009;Outubro;ES;17.621.434
2009;Outubro;GO;20.096.946
2009;Outubro;MA;6.026.487
2009;Outubro;MT;11.315.690
2009;Outubro;MS;11.153.733
2009;Outubro;MG;89.655.340
2009;Outubro;PA;10.653.932
2009;Outubro;PB;7.921.475
2009;Outubro;PR;57.125.894
2009;Outubro;PE;27.904.854
2009;Outubro;PI;4.942.857
2009;Outubro;RJ;278.920.642
2009;Outubro;RN;8.272.625
2009;Outubro;RS;75.843.436
2009;Outubro;RO;4.320.575
2009;Outubro;RR;2.087.755
2009;Outubro;SC;32.541.337
2009;Outubro;SP;564.696.310
2009;Outubro;SE;6.032.415
2009;Outubro;TO;2.095.165
2009;Novembro;AC;1.845.825
2009;Novembro;AL;8.138.355
2009;Novembro;AP;2.193.875
2009;Novembro;AM;11.273.461
2009;Novembro;BA;32.339.176
2009;Novembro;CE;22.431.996
2009;Novembro;DF;35.032.511
2009;Novembro;ES;18.000.352
2009;Novembro;GO;24.534.345
2009;Novembro;MA;8.350.919
2009;Novembro;MT;11.914.558
2009;Novembro;MS;14.818.213
2009;Novembro;MG;101.731.325
2009;Novembro;PA;11.482.895
2009;Novembro;PB;8.422.778
2009;Novembro;PR;59.647.469
2009;Novembro;PE;26.761.832
2009;Novembro;PI;5.637.608
2009;Novembro;RJ;189.378.297
2009;Novembro;RN;8.456.268
2009;Novembro;RS;90.727.944
2009;Novembro;RO;4.570.157
2009;Novembro;RR;1.832.263
2009;Novembro;SC;35.968.013
2009;Novembro;SP;546.120.326
2009;Novembro;SE;7.568.601
2009;Novembro;TO;2.451.438
2009;Dezembro;AC;738.107
2009;Dezembro;AL;3.275.798
2009;Dezembro;AP;968.303
2009;Dezembro;AM;3.795.321
2009;Dezembro;BA;11.456.432
2009;Dezembro;CE;8.792.978
2009;Dezembro;DF;22.475.666
2009;Dezembro;ES;9.039.271
2009;Dezembro;GO;9.846.134
2009;Dezembro;MA;3.054.820
2009;Dezembro;MT;4.723.914
2009;Dezembro;MS;5.539.541
2009;Dezembro;MG;43.580.665
2009;Dezembro;PA;5.335.324
2009;Dezembro;PB;3.366.214
2009;Dezembro;PR;29.248.454
2009;Dezembro;PE;11.111.265
2009;Dezembro;PI;2.548.686
2009;Dezembro;RJ;119.521.989
2009;Dezembro;RN;4.320.233
2009;Dezembro;RS;46.010.357
2009;Dezembro;RO;1.991.813
2009;Dezembro;RR;788.180
2009;Dezembro;SC;15.704.180
2009;Dezembro;SP;347.990.081
2009;Dezembro;SE;2.657.253
2009;Dezembro;TO;1.021.817
2010;Janeiro;AC;462.268
2010;Janeiro;AL;2.137.414
2010;Janeiro;AP;526.203
2010;Janeiro;AM;3.845.313
2010;Janeiro;BA;8.946.744
2010;Janeiro;CE;14.080.869
2010;Janeiro;DF;11.728.344
2010;Janeiro;ES;7.622.568
2010;Janeiro;GO;8.678.746
2010;Janeiro;MA;2.123.559
2010;Janeiro;MT;3.182.159
2010;Janeiro;MS;3.679.179
2010;Janeiro;MG;69.306.944
2010;Janeiro;PA;3.694.200
2010;Janeiro;PB;2.361.419
2010;Janeiro;PR;24.129.546
2010;Janeiro;PE;11.568.898
2010;Janeiro;PI;1.431.488
2010;Janeiro;RJ;121.871.193
2010;Janeiro;RN;4.140.549
2010;Janeiro;RS;37.750.298
2010;Janeiro;RO;1.108.378
2010;Janeiro;RR;576.361
2010;Janeiro;SC;13.272.411
2010;Janeiro;SP;307.053.362
2010;Janeiro;SE;1.892.390
2010;Janeiro;TO;645.023
2010;Fevereiro;AC;344.292
2010;Fevereiro;AL;1.746.436
2010;Fevereiro;AP;427.950
2010;Fevereiro;AM;2.827.901
2010;Fevereiro;BA;11.497.684
2010;Fevereiro;CE;7.340.980
2010;Fevereiro;DF;16.133.265
2010;Fevereiro;ES;6.409.602
2010;Fevereiro;GO;6.207.297
2010;Fevereiro;MA;1.766.309
2010;Fevereiro;MT;3.328.204
2010;Fevereiro;MS;3.521.996
2010;Fevereiro;MG;34.205.137
2010;Fevereiro;PA;3.720.954
2010;Fevereiro;PB;2.196.766
2010;Fevereiro;PR;21.379.898
2010;Fevereiro;PE;7.933.172
2010;Fevereiro;PI;1.624.631
2010;Fevereiro;RJ;139.976.116
2010;Fevereiro;RN;2.192.427
2010;Fevereiro;RS;30.747.668
2010;Fevereiro;RO;1.149.893
2010;Fevereiro;RR;462.272
2010;Fevereiro;SC;12.826.319
2010;Fevereiro;SP;290.058.042
2010;Fevereiro;SE;1.627.895
2010;Fevereiro;TO;689.146
2010;Março;AC;644.538
2010;Março;AL;3.983.646
2010;Março;AP;1.119.190
2010;Março;AM;3.656.206
2010;Março;BA;10.277.149
2010;Março;CE;9.124.795
2010;Março;DF;19.001.418
2010;Março;ES;7.814.504
2010;Março;GO;10.252.934
2010;Março;MA;2.557.777
2010;Março;MT;3.631.830
2010;Março;MS;6.008.137
2010;Março;MG;40.708.798
2010;Março;PA;4.574.367
2010;Março;PB;4.067.418
2010;Março;PR;26.637.333
2010;Março;PE;16.344.788
2010;Março;PI;1.903.720
2010;Março;RJ;113.325.641
2010;Março;RN;3.933.602
2010;Março;RS;42.669.396
2010;Março;RO;2.294.413
2010;Março;RR;712.150
2010;Março;SC;17.489.398
2010;Março;SP;254.029.298
2010;Março;SE;2.320.151
2010;Março;TO;860.850
2010;Abril;AC;5.769.236
2010;Abril;AL;30.485.182
2010;Abril;AP;4.117.490
2010;Abril;AM;22.193.455
2010;Abril;BA;91.829.308
2010;Abril;CE;80.368.046
2010;Abril;DF;123.084.291
2010;Abril;ES;64.994.652
2010;Abril;GO;120.421.824
2010;Abril;MA;17.197.344
2010;Abril;MT;37.138.379
2010;Abril;MS;48.498.092
2010;Abril;MG;336.080.441
2010;Abril;PA;32.247.108
2010;Abril;PB;45.140.179
2010;Abril;PR;252.286.753
2010;Abril;PE;118.176.665
2010;Abril;PI;22.280.711
2010;Abril;RJ;613.262.356
2010;Abril;RN;42.412.170
2010;Abril;RS;327.532.314
2010;Abril;RO;15.514.819
2010;Abril;RR;4.583.559
2010;Abril;SC;142.995.957
2010;Abril;SP;1.510.787.132
2010;Abril;SE;25.426.529
2010;Abril;TO;6.088.967
2010;Maio;AC;2.415.332
2010;Maio;AL;11.798.232
2010;Maio;AP;2.341.267
2010;Maio;AM;12.581.113
2010;Maio;BA;39.673.233
2010;Maio;CE;27.668.303
2010;Maio;DF;46.438.694
2010;Maio;ES;25.561.746
2010;Maio;GO;35.137.330
2010;Maio;MA;10.987.268
2010;Maio;MT;16.750.962
2010;Maio;MS;20.498.464
2010;Maio;MG;121.431.660
2010;Maio;PA;17.807.438
2010;Maio;PB;14.540.091
2010;Maio;PR;83.959.946
2010;Maio;PE;38.091.327
2010;Maio;PI;8.866.969
2010;Maio;RJ;232.414.111
2010;Maio;RN;14.503.025
2010;Maio;RS;116.091.645
2010;Maio;RO;7.099.335
2010;Maio;RR;2.642.731
2010;Maio;SC;44.709.095
2010;Maio;SP;601.859.602
2010;Maio;SE;10.371.472
2010;Maio;TO;4.011.734
2010;Junho;AC;2.338.273
2010;Junho;AL;9.931.795
2010;Junho;AP;2.045.591
2010;Junho;AM;16.712.929
2010;Junho;BA;33.171.132
2010;Junho;CE;24.144.716
2010;Junho;DF;39.776.200
2010;Junho;ES;21.459.984
2010;Junho;GO;29.032.005
2010;Junho;MA;9.576.748
2010;Junho;MT;13.471.041
2010;Junho;MS;17.825.829
2010;Junho;MG;99.328.338
2010;Junho;PA;16.102.818
2010;Junho;PB;11.788.490
2010;Junho;PR;68.882.277
2010;Junho;PE;34.901.371
2010;Junho;PI;7.868.474
2010;Junho;RJ;226.234.102
2010;Junho;RN;11.861.041
2010;Junho;RS;88.423.179
2010;Junho;RO;5.925.232
2010;Junho;RR;2.371.151
2010;Junho;SC;42.140.282
2010;Junho;SP;479.817.567
2010;Junho;SE;9.025.452
2010;Junho;TO;3.026.625
2010;Julho;AC;2.168.531
2010;Julho;AL;9.569.303
2010;Julho;AP;2.015.221
2010;Julho;AM;10.951.059
2010;Julho;BA;41.903.462
2010;Julho;CE;24.146.205
2010;Julho;DF;38.841.046
2010;Julho;ES;20.069.674
2010;Julho;GO;56.753.098
2010;Julho;MA;8.955.449
2010;Julho;MT;14.183.373
2010;Julho;MS;16.179.021
2010;Julho;MG;101.886.588
2010;Julho;PA;14.342.951
2010;Julho;PB;11.836.975
2010;Julho;PR;63.056.371
2010;Julho;PE;30.722.592
2010;Julho;PI;7.261.832
2010;Julho;RJ;237.495.242
2010;Julho;RN;11.796.409
2010;Julho;RS;104.349.492
2010;Julho;RO;5.625.119
2010;Julho;RR;2.181.137
2010;Julho;SC;35.738.850
2010;Julho;SP;589.924.544
2010;Julho;SE;8.272.242
2010;Julho;TO;2.826.356
2010;Agosto;AC;2.068.451
2010;Agosto;AL;8.864.051
2010;Agosto;AP;2.047.136
2010;Agosto;AM;10.510.191
2010;Agosto;BA;34.381.105
2010;Agosto;CE;21.912.153
2010;Agosto;DF;33.591.063
2010;Agosto;ES;18.593.647
2010;Agosto;GO;24.387.967
2010;Agosto;MA;8.735.344
2010;Agosto;MT;12.901.617
2010;Agosto;MS;15.369.686
2010;Agosto;MG;93.752.067
2010;Agosto;PA;13.951.968
2010;Agosto;PB;14.567.047
2010;Agosto;PR;62.106.538
2010;Agosto;PE;33.195.998
2010;Agosto;PI;6.610.087
2010;Agosto;RJ;193.191.593
2010;Agosto;RN;10.851.173
2010;Agosto;RS;86.309.204
2010;Agosto;RO;5.432.782
2010;Agosto;RR;1.977.927
2010;Agosto;SC;35.455.017
2010;Agosto;SP;584.521.290
2010;Agosto;SE;7.995.559
2010;Agosto;TO;2.777.644
2010;Setembro;AC;1.930.142
2010;Setembro;AL;8.210.787
2010;Setembro;AP;1.916.613
2010;Setembro;AM;9.257.459
2010;Setembro;BA;28.002.169
2010;Setembro;CE;23.539.218
2010;Setembro;DF;31.683.809
2010;Setembro;ES;18.045.171
2010;Setembro;GO;26.054.198
2010;Setembro;MA;8.524.313
2010;Setembro;MT;14.839.936
2010;Setembro;MS;14.049.132
2010;Setembro;MG;87.886.996
2010;Setembro;PA;13.144.413
2010;Setembro;PB;9.990.263
2010;Setembro;PR;61.053.857
2010;Setembro;PE;35.783.342
2010;Setembro;PI;6.317.078
2010;Setembro;RJ;199.632.455
2010;Setembro;RN;10.241.060
2010;Setembro;RS;80.251.536
2010;Setembro;RO;4.859.677
2010;Setembro;RR;1.852.301
2010;Setembro;SC;33.423.370
2010;Setembro;SP;444.987.299
2010;Setembro;SE;7.094.678
2010;Setembro;TO;2.370.546
2010;Outubro;AC;1.954.959
2010;Outubro;AL;8.694.100
2010;Outubro;AP;1.675.753
2010;Outubro;AM;9.430.969
2010;Outubro;BA;30.686.053
2010;Outubro;CE;19.100.961
2010;Outubro;DF;49.167.497
2010;Outubro;ES;25.163.316
2010;Outubro;GO;26.632.961
2010;Outubro;MA;7.789.847
2010;Outubro;MT;12.017.592
2010;Outubro;MS;13.703.783
2010;Outubro;MG;96.785.031
2010;Outubro;PA;12.776.986
2010;Outubro;PB;9.530.169
2010;Outubro;PR;64.943.675
2010;Outubro;PE;125.673.010
2010;Outubro;PI;6.340.013
2010;Outubro;RJ;208.505.245
2010;Outubro;RN;10.909.734
2010;Outubro;RS;77.612.937
2010;Outubro;RO;5.123.317
2010;Outubro;RR;1.990.460
2010;Outubro;SC;31.758.345
2010;Outubro;SP;708.889.926
2010;Outubro;SE;7.934.583
2010;Outubro;TO;2.453.748
2010;Novembro;AC;1.995.687
2010;Novembro;AL;8.601.141
2010;Novembro;AP;1.643.329
2010;Novembro;AM;10.150.130
2010;Novembro;BA;47.235.171
2010;Novembro;CE;20.286.812
2010;Novembro;DF;26.672.803
2010;Novembro;ES;18.805.238
2010;Novembro;GO;21.977.093
2010;Novembro;MA;7.809.667
2010;Novembro;MT;12.325.300
2010;Novembro;MS;14.053.832
2010;Novembro;MG;226.953.835
2010;Novembro;PA;12.757.170
2010;Novembro;PB;10.050.279
2010;Novembro;PR;66.340.171
2010;Novembro;PE;27.397.238
2010;Novembro;PI;5.914.604
2010;Novembro;RJ;290.493.782
2010;Novembro;RN;9.998.529
2010;Novembro;RS;77.111.048
2010;Novembro;RO;5.075.791
2010;Novembro;RR;1.734.425
2010;Novembro;SC;29.575.147
2010;Novembro;SP;602.581.837
2010;Novembro;SE;7.449.787
2010;Novembro;TO;2.363.338
2010;Dezembro;AC;1.063.936
2010;Dezembro;AL;3.360.499
2010;Dezembro;AP;807.308
2010;Dezembro;AM;11.625.975
2010;Dezembro;BA;15.820.289
2010;Dezembro;CE;13.002.139
2010;Dezembro;DF;23.313.801
2010;Dezembro;ES;10.341.151
2010;Dezembro;GO;62.025.305
2010;Dezembro;MA;4.128.134
2010;Dezembro;MT;5.433.318
2010;Dezembro;MS;6.891.407
2010;Dezembro;MG;105.548.754
2010;Dezembro;PA;6.418.167
2010;Dezembro;PB;4.544.371
2010;Dezembro;PR;32.087.001
2010;Dezembro;PE;30.257.993
2010;Dezembro;PI;2.422.126
2010;Dezembro;RJ;252.850.607
2010;Dezembro;RN;4.950.742
2010;Dezembro;RS;62.412.016
2010;Dezembro;RO;2.368.202
2010;Dezembro;RR;1.098.842
2010;Dezembro;SC;19.191.286
2010;Dezembro;SP;489.561.578
2010;Dezembro;SE;3.748.935
2010;Dezembro;TO;1.218.148
2011;Janeiro;AC;876.657
2011;Janeiro;AL;3.398.202
2011;Janeiro;AP;731.272
2011;Janeiro;AM;6.818.999
2011;Janeiro;BA;14.517.513
2011;Janeiro;CE;19.696.183
2011;Janeiro;DF;18.584.646
2011;Janeiro;ES;10.822.903
2011;Janeiro;GO;45.803.577
2011;Janeiro;MA;2.809.751
2011;Janeiro;MT;6.725.370
2011;Janeiro;MS;5.749.417
2011;Janeiro;MG;83.818.767
2011;Janeiro;PA;5.373.575
2011;Janeiro;PB;4.857.734
2011;Janeiro;PR;102.890.913
2011;Janeiro;PE;28.149.553
2011;Janeiro;PI;2.407.563
2011;Janeiro;RJ;195.610.104
2011;Janeiro;RN;3.542.407
2011;Janeiro;RS;43.043.302
2011;Janeiro;RO;2.016.893
2011;Janeiro;RR;935.660
2011;Janeiro;SC;17.471.443
2011;Janeiro;SP;376.106.431
2011;Janeiro;SE;3.234.051
2011;Janeiro;TO;911.304
2011;Fevereiro;AC;664.637
2011;Fevereiro;AL;2.909.180
